,MSSubClass,MSZoning,LotArea,LotConfig,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Foundation,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,SaleCondition,SalePrice
1248,75,1,9.169518377455928,0,4,2,6,5,91,58,0,1,1,319,0,416,735,1,7.033506484287697,924,0,0,1,8,4,4,2,58.0,1,2,396,0,0,259,0,0,0,3,11.771436160121729
1249,20,3,8.881836305004146,0,8,3,5,7,57,57,4,2,1,534,96,246,876,2,6.895682697747868,0,0,0,1,6,4,1,4,57.0,1,1,276,0,80,0,0,0,0,3,
1250,20,3,9.320091235935301,1,8,3,7,5,42,42,8,2,1,1065,0,1045,2110,4,7.6544432264701125,0,0,1,3,8,4,3,4,42.0,3,2,522,0,0,0,0,0,0,3,
1251,120,3,8.0507033814703,1,21,3,7,5,3,3,10,4,1,0,0,1405,1405,4,7.247792581767846,0,0,0,2,6,4,4,4,3.0,2,2,478,148,36,0,0,0,0,3,12.053795210084596
1252,20,3,9.196038587265322,0,9,3,5,6,41,41,6,2,1,510,0,354,864,2,6.773080375655535,0,0,1,1,5,4,1,4,41.0,2,1,288,33,0,0,0,0,0,3,11.77528972943772
1253,60,3,9.772353284511327,0,11,5,7,7,33,4,2,2,4,125,1031,36,1192,2,7.323830566202317,651,0,1,2,9,4,4,4,33.0,2,2,518,220,47,0,0,0,0,3,12.591335046320818
1254,60,3,8.843759381917984,0,5,5,7,5,5,4,10,4,1,0,0,746,746,4,6.633318433280377,896,0,0,2,7,4,4,5,5.0,3,2,397,178,128,0,0,0,0,3,
1255,50,1,8.738735461363474,0,3,1,6,6,76,57,2,1,1,425,0,459,884,2,6.8658910748834385,408,0,0,1,6,4,4,2,29.0,1,1,560,0,0,0,0,120,0,3,
1256,20,3,9.5682245844549,1,22,3,8,5,14,14,6,4,4,1314,0,672,1986,4,7.594381242551817,0,0,1,2,7,4,3,4,14.0,3,2,691,262,36,0,0,0,0,3,12.616525295149378
1257,30,3,8.308938252595778,1,5,3,5,8,87,59,2,4,1,0,0,864,864,4,6.761572768804055,0,0,0,1,4,4,1,0,29.0,0,0,0,0,96,0,0,0,0,3,11.511924964636645
1258,80,3,9.168163293076997,0,13,4,7,5,3,3,10,4,4,655,0,201,856,4,7.061334366910438,0,0,1,2,5,4,1,4,3.0,3,2,400,212,0,0,0,0,0,3,
1259,20,3,9.185022563991893,2,8,3,6,8,39,39,6,2,1,602,438,14,1054,3,6.960347729101308,0,0,1,1,6,4,1,4,39.0,1,2,460,180,0,0,0,80,0,3,11.925035115797062
1260,60,3,10.11382951201313,4,13,5,6,5,10,10,10,4,1,0,0,841,841,4,6.79346613258001,783,0,0,1,7,4,3,5,10.0,3,2,502,0,103,0,0,0,0,3,
1261,20,3,9.169518377455928,0,8,3,5,6,53,53,4,2,1,504,0,546,1050,3,6.956545443151569,0,0,0,1,5,4,1,4,53.0,1,1,338,0,0,0,0,0,0,3,11.766792188927278
1262,50,3,9.328123407632566,0,17,1,4,5,52,20,2,2,3,0,0,1104,1104,4,7.00669522683704,684,0,1,1,8,1,3,4,52.0,1,1,304,120,0,0,0,0,0,3,11.992260421644849
1263,70,3,9.511555458710548,0,3,5,6,6,88,57,2,4,1,0,0,764,764,4,6.966024187106113,764,0,0,1,8,4,4,2,67.0,1,2,520,0,0,126,0,0,0,3,
1264,120,2,8.308938252595778,0,8,3,6,5,10,9,4,4,1,266,0,1139,1405,4,7.198183577101943,0,0,1,2,5,4,1,4,10.0,3,2,511,144,68,0,0,0,0,0,12.106252310247962
1265,160,4,8.225503097566918,3,18,5,7,5,7,7,4,4,1,450,0,241,691,4,6.569481420414296,739,0,1,2,6,4,1,2,7.0,1,2,506,0,34,0,0,0,0,3,
1266,190,1,9.222268942841456,0,4,2,7,4,97,57,2,2,1,0,0,925,925,2,6.871091294610546,925,0,0,1,9,4,4,2,47.0,1,1,308,0,0,264,0,0,0,3,11.711776323715394
1267,20,3,9.48903215258983,0,19,3,9,5,2,1,5,4,4,0,0,2002,2002,4,7.609862200913554,0,0,0,3,10,4,4,4,1.0,3,3,746,144,76,0,0,0,0,3,12.84397135185964
1268,50,3,9.55393007636626,0,16,1,8,9,73,11,5,2,2,192,0,536,728,4,7.584773077612199,1479,0,0,2,11,4,4,5,26.0,1,3,1014,314,12,0,0,0,0,3,12.850554654108839
1269,50,3,9.336444248771908,0,8,1,5,5,49,49,4,2,1,460,0,414,874,2,6.773080375655535,650,0,0,1,7,4,1,4,49.0,1,1,315,0,0,0,0,0,0,3,
1270,40,3,10.068790104160488,0,17,3,7,6,31,31,7,4,4,1258,0,74,1332,2,7.194436851100335,192,0,2,2,4,4,3,4,31.0,3,2,586,268,0,0,0,0,0,3,12.468436909997665
1271,20,3,9.122164681072457,0,12,3,6,7,41,41,8,2,1,0,0,1489,1489,3,7.305860032684009,0,0,0,2,7,4,4,4,41.0,2,2,462,0,0,0,0,0,0,3,12.132156962580005
1272,20,3,9.512369038134885,4,6,3,5,6,41,41,6,2,1,560,375,0,935,2,6.840546529288687,0,0,1,1,5,4,1,4,41.0,1,1,288,180,0,0,0,0,0,3,11.827736204810263
1273,80,3,9.351145248567203,1,5,4,6,7,49,2,7,2,3,719,0,300,1019,3,7.213031659834869,0,0,1,3,5,4,4,3,49.0,2,1,312,0,0,0,0,163,0,3,12.083905011555967
1274,50,3,8.587092318795905,1,16,1,5,6,97,4,2,4,1,0,0,661,661,4,6.493753839851686,589,0,0,1,8,4,4,2,22.0,1,2,552,242,0,81,0,0,0,3,11.842229212112828
1275,90,3,9.336532397213942,1,8,5,5,5,59,57,0,2,1,220,0,708,928,3,6.833031732786201,992,0,0,1,10,4,1,2,59.0,1,2,400,0,0,0,0,0,0,3,11.827736204810263
1276,60,3,9.467769401256943,4,12,5,6,6,37,37,6,2,1,593,0,130,723,2,6.5998704992128365,660,0,0,1,6,4,3,4,37.0,1,2,497,294,116,0,0,0,0,3,11.99535161421452
1277,80,3,9.790934566296798,4,12,4,6,5,42,33,6,2,3,528,0,1152,1680,1,7.452402451223638,0,0,1,1,7,4,4,4,42.0,2,2,480,0,0,0,0,0,0,3,12.195517131590657
1278,60,3,9.156200925875535,0,14,5,8,5,6,6,10,4,1,804,0,324,1128,4,7.028201432058005,903,0,1,2,7,4,4,4,6.0,2,2,577,0,211,0,0,0,0,3,
1279,50,0,8.922658299524402,0,0,1,4,4,90,60,4,2,1,0,0,698,698,2,6.548219102762372,430,0,0,1,6,4,1,2,30.0,2,2,528,30,0,164,0,0,0,0,
1280,20,3,9.190953658175992,0,14,3,7,5,7,7,10,4,1,788,0,785,1573,4,7.360739903058278,0,0,1,2,6,4,1,4,7.0,2,2,544,0,72,0,0,0,0,3,
1281,20,3,8.993303139093733,4,19,3,7,5,16,16,6,2,1,1053,0,256,1309,2,7.199678345691172,0,0,1,1,6,4,3,4,16.0,3,2,484,0,58,0,0,90,0,3,12.100712129872347
1282,20,3,9.082507000466299,0,14,3,5,7,32,1,6,2,2,532,144,364,1040,2,6.946975992135418,0,0,0,2,5,4,1,2,32.0,1,2,484,0,0,0,0,288,0,3,11.921718363171067
1283,90,3,9.148464968258095,1,9,5,6,5,39,39,4,2,3,0,0,912,912,2,6.815639990074331,912,0,0,1,8,4,1,0,30.0,0,0,0,128,0,0,0,0,0,3,11.842229212112828
1284,50,3,9.173468897200278,0,7,1,6,7,91,20,2,4,1,0,0,804,804,4,7.4377951216719325,748,0,0,2,10,1,4,2,41.0,1,1,336,272,0,42,0,116,0,3,12.037653993905211
1285,50,1,8.699514748210191,0,3,1,6,6,70,59,4,2,1,0,0,780,780,4,6.715383386334681,587,0,0,1,6,4,4,2,70.0,1,1,280,45,0,0,0,0,0,3,
1286,20,3,9.189116735524555,0,12,3,6,5,47,47,6,2,1,569,81,678,1328,2,7.191429330036379,0,0,1,1,6,4,4,4,47.0,1,2,528,0,26,0,0,0,0,3,11.870599909242044
1287,20,3,10.505067539570582,0,17,3,5,5,42,42,2,2,3,812,0,812,1624,1,7.366445148327599,0,0,0,1,7,4,1,4,42.0,1,2,390,168,198,0,0,0,0,3,12.154779351142624
1288,120,3,8.641885635373555,0,20,3,8,5,9,9,9,4,1,1158,0,343,1501,4,7.413970290190444,0,0,1,3,5,4,5,4,9.0,3,2,499,212,59,0,0,0,0,3,
1289,60,3,9.31154225248515,0,21,5,8,5,0,0,10,4,2,0,0,1085,1085,4,7.02108396428914,850,0,0,3,8,4,4,5,0.0,3,3,753,177,74,0,0,0,0,4,12.546109948315882
1290,80,3,9.554780778246572,1,8,4,5,7,46,46,2,4,3,1014,0,138,1152,2,7.049254841255837,0,0,1,1,6,4,4,4,46.0,2,2,484,227,0,0,0,0,0,3,
1291,160,1,7.426549072397305,0,2,5,5,7,37,37,9,2,1,231,0,399,630,2,6.4457198193855785,672,0,0,1,6,4,1,2,37.0,1,1,264,185,0,0,0,0,0,3,11.691071650353702
1292,70,1,8.794824928014517,1,4,5,5,4,117,44,2,3,1,0,0,994,994,2,7.228388451573604,994,0,0,1,11,1,1,4,24.0,2,1,432,0,287,0,0,0,0,3,11.585246126549855
1293,60,3,9.224243277145174,0,12,5,7,5,30,30,6,4,1,194,0,638,832,2,6.723832440821209,832,0,0,1,8,4,3,4,30.0,2,2,528,0,28,0,0,259,0,3,12.000891794590137
1294,20,3,9.008468955937513,0,5,3,5,7,51,16,3,2,1,167,0,697,864,2,6.761572768804055,0,0,1,1,5,4,1,2,49.0,1,2,572,0,0,0,0,0,0,3,
1295,20,3,9.035986984831405,0,8,3,5,5,38,38,6,2,3,1016,0,36,1052,3,6.9584483932976555,0,0,1,1,5,4,1,4,38.0,2,1,288,356,0,0,0,0,0,3,11.83862560460953
1296,20,3,9.071078304642676,0,8,3,5,6,45,45,4,2,2,776,0,344,1120,3,7.028201432058005,0,0,1,1,6,4,1,4,45.0,2,2,525,192,20,123,0,0,0,3,11.951180395901384
1297,180,1,8.209308411646937,0,5,0,6,5,1,0,10,4,4,547,0,0,547,3,6.977281341630747,0,0,1,1,5,4,1,3,1.0,3,2,525,0,44,0,0,0,0,4,
1298,60,3,11.064871176788817,1,5,5,10,5,0,0,5,4,4,5644,0,466,6110,4,8.453614209773367,950,0,2,3,12,4,4,4,0.0,3,2,1418,214,292,0,0,0,480,4,11.982929094215963
1299,20,3,8.922658299524402,0,8,3,5,7,51,16,8,2,1,340,906,0,1246,4,7.1276936993473985,0,0,1,2,6,4,1,4,51.0,2,1,305,218,0,0,0,0,0,3,11.944707881395766
1300,60,3,9.283776690049365,4,13,5,7,5,10,10,10,4,1,694,0,284,978,4,6.912742820493176,978,0,0,2,9,4,3,4,10.0,3,2,490,0,0,0,0,0,0,3,
1301,70,3,8.922658299524402,0,16,5,6,7,67,59,2,2,1,547,0,224,771,1,6.6240652277998935,741,0,0,2,7,4,4,4,67.0,1,1,213,0,0,0,0,224,0,3,
1302,60,3,9.222268942841456,0,22,5,8,5,12,12,10,4,1,740,0,425,1165,4,7.0925737159746784,1323,0,1,2,8,4,3,4,12.0,2,3,844,309,78,0,0,0,0,3,
1303,20,3,9.069698042173716,0,18,3,7,5,1,1,10,4,3,0,0,1616,1616,4,7.38770923908104,0,0,0,2,7,4,1,4,1.0,2,3,834,208,59,0,0,0,0,3,12.354492650648448
1304,160,1,8.12058871174027,0,5,5,7,5,2,2,10,4,1,0,0,976,976,4,6.883462586413092,732,0,0,2,7,0,1,2,2.0,1,2,380,0,40,0,0,0,0,3,11.77528972943772
1305,20,3,9.485924559229828,1,21,3,9,5,3,2,10,4,1,1572,0,80,1652,4,7.409741954080923,0,0,1,3,6,4,5,4,3.0,3,2,840,404,102,0,0,0,0,3,
1306,120,3,8.847216104357543,0,21,3,7,5,1,0,10,4,1,0,0,1368,1368,4,7.221105098182496,0,0,0,2,6,4,4,4,1.0,2,2,474,132,35,0,0,0,0,4,12.218495165528731
1307,20,3,8.996156562033445,0,14,3,5,5,15,14,10,4,1,746,0,244,990,4,6.897704943128636,0,0,1,1,5,4,1,2,9.0,1,2,480,0,64,0,0,0,0,3,11.835008964139341
1308,20,1,9.392661928770137,0,4,3,5,7,60,3,4,2,1,144,608,172,924,4,7.022868086082641,0,0,1,2,6,4,1,4,60.0,1,2,528,0,36,0,0,0,0,3,11.898187865760873
1309,20,3,8.875287128108384,0,10,3,6,5,17,17,6,2,1,1200,0,78,1278,3,7.165493475060845,0,0,1,2,6,4,1,4,17.0,2,2,496,112,51,0,0,0,0,3,12.096257779522967
1310,20,3,9.769956159911606,0,16,3,7,8,51,8,8,4,3,1406,0,496,1902,2,7.550661243105336,0,0,1,3,7,4,3,4,51.0,3,2,567,0,207,162,0,0,0,3,12.721885810807203
1311,20,3,9.084096645401932,0,14,3,7,5,2,0,10,4,1,925,0,349,1274,4,7.149916836132109,0,0,1,2,6,4,1,4,2.0,2,2,508,264,98,0,0,0,0,4,12.220961258023925
1312,60,3,9.166597449028265,0,22,5,8,5,17,17,2,4,1,482,0,971,1453,4,7.2813856635702825,1357,0,0,2,9,4,5,4,17.0,2,2,750,500,0,0,0,0,0,3,12.618182296357007
1313,60,3,9.600624158088683,1,22,5,9,5,11,11,10,4,1,0,0,1393,1393,4,7.259819610363186,1177,0,0,2,10,4,3,5,11.0,3,3,779,668,30,0,0,0,0,3,12.716402146247475
1314,20,3,9.010669176847115,0,5,3,4,6,53,53,2,2,1,732,0,216,948,4,6.854354502255021,0,0,1,1,5,4,3,2,51.0,1,1,280,0,36,0,0,0,0,3,
1315,60,3,9.312445594913337,0,8,5,6,5,39,39,6,2,2,500,276,176,952,2,6.9957661563048505,1020,0,0,1,9,4,4,4,39.0,1,2,576,280,0,0,0,0,0,3,12.239990863733635
1316,20,3,9.232688775639945,0,14,3,8,5,1,1,10,4,4,0,0,1622,1622,4,7.396335293800808,0,0,1,3,8,4,4,4,1.0,2,3,860,172,42,0,0,0,0,3,12.596400426884427
1317,120,4,8.349957272040324,1,18,3,7,5,1,0,10,4,1,0,0,1352,1352,4,7.20934025660291,0,0,0,2,5,4,4,4,1.0,2,2,466,0,241,0,0,0,0,4,12.249610947544657
1318,20,3,9.601097851212073,4,14,3,8,5,5,4,10,4,4,0,0,1753,1753,4,7.488293515159428,0,0,0,2,7,4,3,4,5.0,2,3,748,198,150,0,0,0,0,3,12.524526376648708
1319,20,3,9.231612507251722,0,5,3,4,5,53,53,2,4,1,492,0,372,864,4,6.854354502255021,0,0,0,1,5,4,1,4,53.0,1,1,248,0,0,0,0,0,0,3,11.617285480294472
1320,20,3,9.035986984831405,0,8,3,6,3,52,52,8,2,1,189,661,628,1478,3,7.298445101508147,0,0,1,1,6,4,4,4,52.0,2,2,442,114,0,0,0,216,0,3,
1321,20,3,8.798907492088226,1,3,3,3,6,59,58,10,2,0,0,0,0,0,2,6.579251212010101,0,0,0,1,4,4,1,2,53.0,1,1,287,0,0,0,0,0,0,3,
1322,60,3,9.22876950744455,0,22,5,7,5,18,18,6,4,1,674,0,76,750,4,6.966967138613983,862,0,1,2,8,4,3,4,18.0,2,2,564,240,39,0,0,0,0,3,12.154779351142624
1323,30,3,8.58110651715989,0,3,3,4,7,69,59,10,2,1,280,0,140,420,3,6.56244409369372,0,0,0,0,5,4,1,0,29.0,0,0,0,164,0,0,0,0,0,3,11.320553572322773
1324,20,3,9.208939391060555,0,18,3,8,5,1,0,10,4,3,0,0,1795,1795,4,7.492760300922379,0,0,0,2,7,4,4,4,0.0,2,3,895,0,49,0,0,0,0,4,11.898187865760873
1325,30,1,8.19863945529737,0,0,3,4,4,86,58,0,1,1,0,0,796,796,1,6.679599185844383,0,0,0,1,5,4,1,0,28.0,0,0,0,0,0,100,0,0,0,3,10.915088464214607
1326,30,2,8.35936910622267,0,5,3,3,6,76,1,4,1,1,544,0,0,544,4,6.651571873589727,0,0,0,2,6,4,1,0,27.0,0,0,0,0,0,286,0,0,0,3,
1327,20,3,8.794824928014517,0,9,3,5,9,26,0,10,2,1,641,0,175,816,4,6.704414354964107,0,0,0,2,5,4,5,4,26.0,1,1,264,0,0,0,0,0,0,3,11.779128505744886
1328,50,1,9.25339986143663,1,4,1,6,7,88,58,8,1,1,493,0,1017,1510,4,7.367708572374371,1208,0,0,1,8,2,3,2,88.0,1,2,520,0,547,0,0,480,0,3,12.4529327234617
1329,60,3,9.114269903225448,0,13,5,7,5,8,8,10,4,1,0,0,935,935,3,6.86171134048073,677,0,0,1,8,4,3,4,8.0,3,2,462,0,28,0,0,0,0,3,12.081076155355488
1330,20,3,9.210340371976184,0,18,3,8,5,1,1,10,4,3,0,0,1588,1588,4,7.370230641807081,0,0,0,2,7,4,4,4,1.0,2,3,825,144,45,0,0,0,0,3,12.332705296463539
1331,80,3,9.285447844462988,0,14,4,5,5,30,30,4,2,3,483,0,428,911,3,6.860663671448287,0,0,0,1,6,4,1,2,30.0,1,2,576,0,0,0,0,0,0,3,
1332,20,3,9.09121894106832,0,5,3,4,6,71,51,4,2,2,690,0,126,816,4,6.704414354964107,0,0,1,1,3,4,4,2,51.0,1,1,288,0,0,0,0,0,0,3,11.512925464970229
1333,50,1,8.881836305004146,1,0,1,5,6,68,11,2,2,1,0,0,803,803,4,6.688354713946762,557,0,0,2,6,4,1,2,55.0,1,1,297,0,65,190,0,0,0,3,11.740061037553975
1334,160,1,7.769800996003896,0,2,5,5,6,39,39,6,2,1,765,0,0,765,2,6.639875833826536,600,0,0,1,7,3,1,4,39.0,1,2,440,0,36,0,0,0,0,3,11.736069016284437
1335,20,3,9.174713194333032,0,12,3,6,5,32,32,7,2,1,686,0,664,1350,2,7.195937226475569,0,0,0,1,6,4,3,4,32.0,2,2,630,0,16,0,0,0,0,3,12.031123843065632
1336,90,3,9.13194630454817,0,12,3,5,5,35,35,7,2,1,0,0,1656,1656,2,7.412160334945205,0,0,0,1,8,4,1,2,35.0,1,2,506,0,211,0,0,0,0,3,11.813030057420567
1337,30,1,8.323122887587735,1,4,3,4,4,65,56,2,2,1,0,0,693,693,1,6.541029999189903,0,0,0,0,4,4,1,0,26.0,0,0,0,0,20,0,0,0,0,3,10.868568448579715
1338,60,3,9.506734385029985,1,14,5,7,5,4,4,10,4,1,700,0,216,916,4,6.824373670043086,941,0,1,2,8,4,1,5,4.0,2,2,492,146,91,0,0,0,0,3,12.206072645530174
1339,20,3,9.165343006045447,1,14,3,5,7,34,34,4,2,2,360,0,504,864,4,6.761572768804055,0,0,0,1,5,4,1,4,34.0,2,1,288,0,0,0,0,0,0,3,11.763684183317412
1340,20,3,9.023287640806327,0,8,3,4,5,36,36,4,2,1,0,0,858,858,2,6.77078942390898,0,0,0,1,5,4,1,2,33.0,1,4,480,0,0,0,0,0,0,3,11.719939634354555
1341,20,3,9.524786081697178,0,10,3,6,5,5,4,10,4,1,814,0,300,1114,4,7.01571242048723,0,0,1,2,6,4,1,2,4.0,1,2,576,0,78,0,0,0,0,3,11.951180395901384
1342,60,3,9.14580185083861,0,14,5,8,5,5,5,10,4,1,0,0,1284,1284,4,7.157735484249907,885,0,0,2,7,4,4,4,5.0,2,2,647,192,87,0,0,0,0,3,
1343,50,3,8.930361883909434,0,16,1,6,6,81,59,8,1,1,0,0,896,896,3,7.066466970136958,741,0,0,1,9,4,3,2,80.0,1,2,342,0,0,0,0,0,0,3,12.083905011555967
1344,60,3,9.314970621054266,1,14,5,7,5,1,1,10,4,1,0,0,728,728,4,6.590301048196686,728,0,0,2,8,4,3,4,1.0,3,2,440,0,0,0,0,0,0,4,
1345,30,1,8.699514748210191,0,4,3,4,4,87,57,4,4,1,250,0,710,960,3,6.866933284461882,0,0,0,0,5,4,1,2,10.0,1,1,308,0,0,168,0,0,0,3,11.594505451962652
1346,20,3,9.941794386690715,4,12,3,7,7,38,3,8,2,1,297,68,1203,1568,2,7.6760099320288875,0,0,0,1,9,4,4,4,38.0,2,2,508,0,80,0,290,0,0,3,12.478006361013815
1347,20,3,9.636000187369866,1,19,3,8,5,1,0,10,4,4,80,0,1652,1732,4,7.4821189235521155,0,0,1,2,7,4,4,4,1.0,3,3,712,0,0,0,0,0,0,4,12.554836882168736
1348,20,3,9.692519577152051,0,10,3,7,5,9,9,10,4,4,1443,0,39,1482,4,7.309212365692763,0,0,1,2,5,4,2,4,9.0,2,2,514,402,25,0,0,0,0,3,12.2783933071098
1349,70,1,8.565983355585669,0,4,5,8,5,136,21,4,1,1,259,0,425,684,1,6.843749949006225,1215,205,0,1,8,4,1,0,28.0,0,0,0,0,54,20,0,0,0,3,11.711776323715394
1350,90,3,9.362460420037015,0,8,5,5,5,40,40,4,2,1,500,0,748,1248,2,7.198931240688173,1296,0,1,1,12,4,1,2,40.0,1,4,968,0,0,0,0,0,0,3,12.206072645530174
1351,60,3,9.132054453577638,0,8,5,6,6,46,46,6,2,1,319,0,539,858,4,6.754604099487962,858,0,0,1,8,4,4,4,46.0,3,2,490,0,84,0,0,120,0,3,12.049418835484797
1352,50,1,8.699514748210191,0,3,1,6,9,72,9,4,1,1,0,0,698,698,2,6.666956792429207,390,0,0,1,4,4,1,2,10.0,1,2,624,210,0,0,0,0,0,3,
1353,50,3,9.596962392282867,4,22,1,8,5,15,14,10,4,3,816,0,1217,2033,4,7.627057417018934,1185,0,1,2,9,4,5,4,14.0,3,3,666,283,86,0,0,0,0,3,
1354,60,3,9.241451367001236,0,14,5,7,5,8,8,10,4,1,735,0,257,992,4,6.899723107284872,873,0,1,2,7,4,3,4,8.0,2,3,839,0,184,0,0,0,0,3,12.367340793126296
1355,80,3,9.229358377811945,0,12,4,7,6,38,14,4,2,1,0,0,570,570,3,7.108244139731541,698,0,0,2,8,4,3,4,38.0,2,2,487,0,98,0,0,0,0,3,12.043553716032399
1356,20,3,9.156623089470195,1,8,3,5,5,42,42,6,2,1,340,0,524,864,2,6.79346613258001,0,0,0,1,5,4,1,4,42.0,2,1,264,0,0,0,0,0,0,3,11.608235644774552
1357,20,3,9.436439551116026,4,8,3,5,6,39,2,10,2,1,734,0,344,1078,4,6.982862751468942,0,0,1,1,6,4,2,4,39.0,3,2,500,0,0,0,0,0,0,3,11.917723684090689
1358,160,4,7.6577552711348655,0,18,5,6,5,10,10,4,4,1,378,0,378,756,4,6.645090969505644,804,0,0,2,5,4,1,2,10.0,1,2,440,0,32,0,0,0,0,3,12.086725887897607
1359,20,3,9.725377116513638,3,21,3,9,5,2,1,10,4,3,1447,0,533,1980,4,7.590852123688581,0,0,1,3,8,4,4,4,2.0,3,3,770,194,45,0,0,0,0,3,12.66032791780777
1360,70,3,9.194414221425923,0,7,5,5,6,87,10,4,1,1,0,0,612,612,4,6.897704943128636,1611,0,0,1,8,4,1,5,10.0,2,2,621,183,0,301,0,0,0,3,
1361,20,3,9.690170562039654,0,20,3,7,5,4,4,10,4,3,1274,0,256,1530,4,7.333023014386481,0,0,1,2,7,4,4,4,4.0,3,2,430,168,36,0,0,0,0,3,12.468436909997665
1362,50,3,9.434523382865056,2,8,1,4,4,89,2,10,1,1,0,0,715,715,3,7.155396301896734,457,0,0,1,7,4,4,4,89.0,1,1,368,55,0,0,0,0,0,3,11.560762794384388
1363,60,3,9.047703788498627,0,13,5,6,5,1,0,10,4,1,0,0,616,616,4,6.423246963533519,796,0,0,2,6,4,4,5,0.0,3,2,432,0,36,0,0,0,0,4,11.963567869487337
1364,160,4,8.064636475774222,0,18,5,7,5,1,1,4,4,1,0,0,600,600,4,6.253828811575473,600,80,0,2,4,4,1,2,1.0,2,2,480,0,166,0,0,0,0,0,11.87862357740665
1365,60,4,8.922658299524402,0,18,5,7,5,10,10,10,4,1,533,0,281,814,4,6.70196036600254,860,0,1,2,7,4,1,4,10.0,2,2,663,0,96,0,0,0,0,3,
1366,60,3,9.12467354521909,0,14,5,7,5,9,9,10,4,1,633,0,240,873,4,6.782192056006791,908,0,1,2,7,4,1,4,9.0,2,2,588,0,88,0,0,0,0,0,12.170445467887022
1367,160,1,7.887959336599945,0,1,5,5,6,29,29,9,4,1,548,173,36,757,4,6.829793737512425,550,0,0,1,6,4,3,4,29.0,2,1,336,104,26,0,0,0,0,3,11.751942365440728
1368,120,1,8.39728289474368,0,14,3,6,5,6,5,10,4,3,685,0,163,848,4,6.742880635791903,0,0,1,2,4,4,1,4,6.0,3,2,420,140,0,0,0,0,0,3,11.877568578558138
1369,20,3,9.271905727634337,2,14,3,8,5,7,7,10,4,3,370,972,315,1657,4,7.419380582918692,0,0,1,2,8,4,3,4,7.0,3,2,502,0,262,0,0,0,0,3,12.354492650648448
1370,50,3,8.594154232552366,1,4,1,4,6,89,59,1,4,1,315,105,420,840,4,6.733401891837359,534,0,0,1,6,4,1,2,42.0,3,1,338,0,0,198,0,0,0,3,11.56171562913966
1371,80,3,9.169518377455928,0,8,4,6,6,53,12,0,2,3,831,0,161,992,3,7.415175109613295,0,0,1,2,8,4,3,5,53.0,2,1,377,0,28,0,0,178,0,3,
1372,60,3,9.185022563991893,1,14,5,7,6,8,8,10,4,3,975,0,133,1108,4,7.010311867307229,989,0,1,2,8,4,3,2,8.0,2,2,583,253,170,0,0,0,0,3,12.521977676925694
1373,20,3,9.341368634382587,0,22,3,10,5,6,5,10,4,4,1282,0,1351,2633,4,7.87587915949631,0,0,1,3,8,4,4,4,6.0,2,3,804,314,140,0,0,0,0,3,13.053013299269535
1374,60,4,9.270964993792617,0,18,5,7,5,3,3,9,4,1,0,0,1026,1026,4,6.933423025730715,932,0,0,2,9,4,4,4,3.0,3,3,936,154,210,0,0,0,0,3,
1375,20,3,9.3048320350689,0,19,3,8,5,0,0,10,4,4,0,0,1571,1571,4,7.359467638255621,0,0,0,2,7,4,4,4,0.0,3,3,722,100,36,0,0,0,0,4,12.384218830913648
1376,30,3,8.747034264178168,0,7,3,6,5,78,58,2,1,2,384,0,384,768,2,6.672032945461067,0,0,0,1,4,4,1,2,83.0,1,1,160,0,141,0,0,0,0,3,11.418614785498987
1377,50,3,9.30546871706776,0,5,1,5,5,68,49,2,2,1,408,420,156,984,4,6.891625897052253,620,0,0,1,6,1,1,2,32.0,1,2,660,0,68,0,0,0,0,3,11.669929213779893
1378,160,1,7.577121930876679,0,2,5,6,5,33,33,6,2,1,309,0,174,483,2,6.180016653652572,504,0,0,1,5,4,1,2,33.0,1,1,264,72,0,0,0,0,0,3,
1379,80,3,9.1834829178063,0,19,4,5,5,2,1,10,4,1,0,0,384,384,3,6.625392368007956,640,0,0,2,7,4,1,5,1.0,3,2,400,100,0,0,0,0,0,3,12.028738630247258
1380,30,3,9.013351778138825,0,5,3,3,3,96,60,5,1,1,203,0,661,864,2,6.761572768804055,0,0,1,1,5,4,1,2,72.0,1,1,200,0,0,96,0,0,0,3,10.976782033219948
1381,20,3,9.46691869937663,1,8,3,6,7,38,38,8,2,2,865,0,340,1205,4,7.6577552711348655,0,0,0,1,7,4,4,4,38.0,3,2,550,0,42,0,0,0,0,3,
1382,70,1,8.881836305004146,1,4,5,7,7,86,56,2,1,1,0,0,596,596,4,6.905753276311464,764,0,1,2,8,4,1,2,17.0,1,2,576,36,0,221,0,0,0,3,
1383,30,3,10.140099989797301,0,6,3,5,7,89,0,2,1,1,0,0,816,816,4,7.255591274253665,0,0,0,2,7,4,1,4,0.0,1,2,576,0,0,112,0,0,0,3,
1384,50,3,9.111624399037025,0,5,1,6,5,70,59,3,1,2,204,0,356,560,2,6.548219102762372,560,0,0,1,6,4,1,2,70.0,1,1,280,0,0,0,0,0,0,3,11.56171562913966
